&
B ALA_CB 17.6678 23.0149
2.05 0.208225 0 0.000929192
2.15 0.208225 0 0.00162295
2.25 0.208225 0 0.0027592
2.35 0.208225 0 0.00398344
2.45 0.208225 0 0.00656026
2.55 0.208225 0 0.00866058
2.65 0.208225 0 0.012165
2.75 0.208225 0 0.0164089
2.9 0.208225 0 0.0503859
3.1 0.208225 0 0.0860877
3.3 0.208225 0 0.140325
3.5 0.208225 0 0.221993
3.7 0.208225 0 0.328378
3.95 0 1.00131 0.791927
4.25 0.206706 0.007365 1.11982
4.55 0.16489 0.162757 1.61677
4.85 -0.1336 3.73376 1.73106
&
P.23 GLN_CG 2.09824 4.43004
1.55 0.083366 0 1.02193e-05
1.65 0.083366 0 1.76418e-05
1.75 0.083366 0 3.09193e-05
1.85 0.083366 0 0.000100696
1.95 0.083366 0 0.000245176
2.05 0.083366 0 0.000673184
2.15 0.083366 0 0.00117372
2.25 0.083366 0 0.00199351
2.35 0.083366 0 0.00287678
2.45 0.083366 0 0.00473592
2.55 0.083366 0 0.00625127
2.65 0.083366 0 0.00877964
2.75 0.083366 0 0.0118416
2.9 0.083366 0 0.0363555
3.1 0.083366 0 0.0621139
3.3 0.083366 0 0.101245
3.5 0.083366 0 0.160168
3.7 0.083366 0 0.236923
3.95 0.083366 0 0.571368
4.25 -0.00674617 0.876307 0.807934
4.55 0.0462934 0.506751 1.16648
4.85 0 0.715179 1.24894
&
P.23 GLN_NE2 6.87481 6.31056
1.55 0.281353 0 1.03124e-05
1.65 0.281353 0 2.08856e-05
1.75 0.281353 0 3.97995e-05
1.85 0.281353 0 0.000139197
1.95 0.281353 0 0.000345007
2.05 0.281353 0 0.000954703
2.15 0.281353 0 0.00166772
2.25 0.281353 0 0.0028355
2.35 0.281353 0 0.00409372
2.45 0.281353 0 0.00674205
2.55 0.281353 0 0.00890066
2.65 0.281353 0 0.0125023
2.75 0.281353 0 0.016864
2.9 0.281353 0 0.051784
3.1 0.281353 0 0.0884767
3.3 0.274739 0.000653595 0.144219
3.5 -0.248888 1.00261 0.228154
3.7 0.273274 0.00842833 0.337491
3.95 -0.060348 1.02036 0.813906
4.25 0 1.8961 1.15089
4.55 0 1.42735 1.66164
4.85 0.0364682 1.51931 1.7791
&
P.23 GLN_OE1 5.52801 5.68026
1.55 0.168285 0 1.02812e-05
1.65 0.168285 0 1.97984e-05
1.75 0.168285 0 3.68231e-05
1.85 0.168285 0 0.000126292
1.95 0.168285 0 0.000311546
2.05 0.168285 0 0.000860345
2.15 0.168285 0 0.00150214
2.25 0.168285 0 0.00255328
2.35 0.168285 0 0.00368583
2.45 0.168285 0 0.00606965
2.55 0.168285 0 0.00801265
2.65 0.168285 0 0.0112546
2.75 0.168285 0 0.0151806
2.9 0.168285 0 0.0466128
3.1 0.168285 0 0.0796405
3.3 0.168285 0 0.129816
3.5 0 0.125 0.205367
3.7 -0.0957262 1.00581 0.303783
3.95 0 0.506711 0.732613
4.25 -0.0338447 1.26618 1.03594
4.55 -0.0782205 2.36479 1.49568
4.85 0.105824 0.259518 1.6014
&
P.23 GLU_CB 0.176545 4.51791
1.55 0.088209 0 1.02236e-05
1.65 0.088209 0 1.77933e-05
1.75 0.088209 0 3.13343e-05
1.85 0.088209 0 0.000102495
1.95 0.088209 0 0.000249841
2.05 0.088209 0 0.000686339
2.15 0.088209 0 0.0011968
2.25 0.088209 0 0.00203285
2.35 0.088209 0 0.00293365
2.45 0.088209 0 0.00482967
2.55 0.088209 0 0.00637507
2.65 0.088209 0 0.00895359
2.75 0.088209 0 0.0120762
2.9 0.088209 0 0.0370765
3.1 0.088209 0 0.0633458
3.3 0.088209 0 0.103254
3.5 0.088209 0 0.163345
3.7 0.088209 0 0.241622
3.95 0.088209 0 0.582701
4.25 0.0773285 0.025692 0.82396
4.55 0.0563513 0.111111 1.18962
4.85 0.0803635 0.0397421 1.27371
&
P.23 GLU_CD 3.38331 9.19847
1.55 0.575652 0 1.04553e-05
1.65 0.575652 0 2.58673e-05
1.75 0.575652 0 5.34367e-05
1.85 0.575652 0 0.000198321
1.95 0.575652 0 0.000498316
2.05 0.575652 0 0.00138703
2.15 0.575652 0 0.00242634
2.25 0.575652 0 0.00412853
2.35 0.575652 0 0.00596255
2.45 0.575652 0 0.00982285
2.55 0.575652 0 0.0129693
2.65 0.575652 0 0.0182192
2.75 0.575652 0 0.0245769
2.9 0.575652 0 0.0754775
3.1 0.575652 0 0.128962
3.3 0.575652 0 0.210214
3.5 0.575652 0 0.33256
3.7 0.575652 0 0.491933
3.95 0.572746 0.00444444 1.18637
4.25 0.16196 1.10444 1.67757
4.55 0.312424 0.751075 2.42206
4.85 0 1.52334 2.59326
&
P.23 GLU_CG 0.806337 7.86316
1.55 0.396201 0 1.03892e-05
1.65 0.396201 0 2.35639e-05
1.75 0.396201 0 4.71311e-05
1.85 0.396201 0 0.000170983
1.95 0.396201 0 0.000427429
2.05 0.396201 0 0.00118713
2.15 0.396201 0 0.00207557
2.25 0.396201 0 0.00353066
2.35 0.396201 0 0.00509844
2.45 0.396201 0 0.00839836
2.55 0.396201 0 0.011088
2.65 0.396201 0 0.0155758
2.75 0.396201 0 0.0210106
2.9 0.396201 0 0.0645221
3.1 0.396201 0 0.110242
3.3 0.396201 0 0.179699
3.5 0.396201 0 0.284285
3.7 0.359649 0.00581395 0.420522
3.95 0.396201 0 1.01415
4.25 0.212876 0.111111 1.43405
4.55 0.206773 0.270134 2.07046
4.85 0.1708 0.419278 2.21681
&
P.23 GLU_OE 10.387 19.1087
1.55 2.07659 0 1.09458e-05
1.65 2.07659 0 4.29623e-05
1.75 2.07659 0 0.000100234
1.85 2.07659 0 0.000401214
1.95 2.07659 0 0.00102442
2.05 2.07659 0 0.00287061
2.15 2.07659 0 0.00502965
2.25 2.07659 0 0.00856576
2.35 2.07659 0 0.0123757
2.45 2.07659 0 0.020395
2.55 2.07659 0 0.0269314
2.65 2.07659 0 0.0378374
2.75 2.07659 0 0.0510448
2.9 2.07659 0 0.156785
3.1 2.07659 0 0.267892
3.3 0.642569 0.2 0.436684
3.5 0.276567 0.5 0.690842
3.7 -0.0537506 1.11333 1.02192
3.95 0.26884 1.14904 2.46453
4.25 0 3.44372 3.48495
4.55 0.12143 2.47595 5.03153
4.85 0.315214 1.50494 5.38718
&
P.23 GLY_CA 12.4306 22.9886
1.55 2.57632 0 1.11379e-05
1.65 2.57632 0 4.96551e-05
1.75 2.57632 0 0.000118556
1.85 2.57632 0 0.000480648
1.95 2.57632 0 0.00123039
2.05 2.57632 0 0.00345144
2.15 2.57632 0 0.00604886
2.25 2.57632 0 0.010303
2.35 2.57632 0 0.0148865
2.45 2.57632 0 0.0245341
2.55 2.57632 0 0.0323976
2.65 2.57632 0 0.045518
2.75 2.57632 0 0.0614071
2.9 2.57632 0 0.188617
3.1 2.57632 0 0.322284
3.3 2.51083 0.000223764 0.525348
3.5 1.92167 0.00581395 0.831111
3.7 1.93029 0.0194605 1.22941
3.95 0.145082 0.996431 2.96494
4.25 0.0136541 3.68915 4.19255
4.55 0.103521 3.67624 6.05315
4.85 0 4.04329 6.48102
&
P.23 HIS_CB 7.69495 5.53502
1.55 0.375438 0 1.0274e-05
1.65 0.375438 0 1.95478e-05
1.75 0.375438 0 3.61373e-05
1.85 0.375438 0 0.000123319
1.95 0.375438 0 0.000303836
2.05 0.375438 0 0.000838603
2.15 0.375438 0 0.00146399
2.25 0.375438 0 0.00248826
2.35 0.375438 0 0.00359185
2.45 0.375438 0 0.00591471
2.55 0.375438 0 0.00780804
2.65 0.375438 0 0.0109671
2.75 0.375438 0 0.0147927
2.9 0.375438 0 0.0454212
3.1 0.375438 0 0.0776045
3.3 0.375438 0 0.126497
3.5 0.375438 0 0.200116
3.7 0.375438 0 0.296016
3.95 0 1.02941 0.713882
4.25 -0.0290162 5.5589 1.00946
4.55 0.342682 0.0858411 1.45744
4.85 0.0884033 1.02079 1.56046
&
P.23 HIS_CD2 12.0962 10.9102
1.55 1.01879 0 1.054e-05
1.65 1.01879 0 2.88199e-05
1.75 1.01879 0 6.15196e-05
1.85 1.01879 0 0.000233365
1.95 1.01879 0 0.000589185
2.05 1.01879 0 0.00164327
2.15 1.01879 0 0.00287598
2.25 1.01879 0 0.00489493
2.35 1.01879 0 0.00707023
2.45 1.01879 0 0.0116489
2.55 1.01879 0 0.0153808
2.65 1.01879 0 0.0216076
2.75 1.01879 0 0.0291484
2.9 0.970447 0.000653595 0.0895208
3.1 0.83542 0.00196078 0.152958
3.3 1.01879 0 0.24933
3.5 0.810869 0.00261438 0.394442
3.7 0.702213 0.00130719 0.583472
3.95 1.00508 0.00609756 1.40713
4.25 0.2777 1.23468 1.98974
4.55 -0.0622847 3.75219 2.87277
4.85 -0.282005 7.09666 3.07583
&
P.23 HIS_CE1 9.73528 11.6719
1.55 0.951687 0 1.05777e-05
1.65 0.951687 0 3.01339e-05
1.75 0.951687 0 6.51166e-05
1.85 0.951687 0 0.00024896
1.95 0.951687 0 0.000629622
2.05 0.951687 0 0.0017573
2.15 0.951687 0 0.00307608
2.25 0.951687 0 0.00523599
2.35 0.951687 0 0.00756317
2.45 0.951687 0 0.0124615
2.55 0.669861 0.00130719 0.016454
2.65 0.951687 0 0.0231155
2.75 0.446686 0.000653595 0.0311828
2.9 0.581105 0.00392157 0.0957703
3.1 0.935115 0.000653595 0.163636
3.3 0.860788 0.00196078 0.266737
3.5 0.498228 0.00196078 0.421981
3.7 -0.0940061 1.33333 0.624208
3.95 0.346881 0.571965 1.50538
4.25 0.490038 0.598858 2.12866
4.55 0.100602 2.59421 3.07334
4.85 -0.0420723 4.62645 3.29058
&
P.23 HIS_CG 0.516155 9.05381
1.55 0.555117 0 1.04481e-05
1.65 0.555117 0 2.56177e-05
1.75 0.555117 0 5.27536e-05
1.85 0.555117 0 0.000195359
1.95 0.555117 0 0.000490637
2.05 0.555117 0 0.00136537
2.15 0.555117 0 0.00238834
2.25 0.555117 0 0.00406376
2.35 0.555117 0 0.00586894
2.45 0.555117 0 0.00966853
2.55 0.555117 0 0.0127655
2.65 0.555117 0 0.0179328
2.75 0.555117 0 0.0241905
2.9 0.555117 0 0.0742906
3.1 0.555117 0 0.126934
3.3 0.555117 0 0.206908
3.5 0.537844 0.000653595 0.32733
3.7 0.555117 0 0.484197
3.95 0.541956 0.00196078 1.16771
4.25 0.54777 0.00326797 1.65119
4.55 0.411297 0.0908497 2.38397
4.85 0.176474 0.419423 2.55248
&
P.23 HIS_ND1 1.12857 9.75689
1.55 0.656905 0 1.04829e-05
1.65 0.656905 0 2.68305e-05
1.75 0.656905 0 5.60736e-05
1.85 0.656905 0 0.000209754
1.95 0.656905 0 0.000527961
2.05 0.656905 0 0.00147062
2.15 0.656905 0 0.00257303
2.25 0.656905 0 0.00437856
2.35 0.656905 0 0.00632392
2.45 0.656905 0 0.0104186
2.55 0.656905 0 0.013756
2.65 0.364453 0.000653595 0.0193246
2.75 0.656905 0 0.0260683
2.9 0.608253 0.00130719 0.0800589
3.1 0.643976 0.000653595 0.13679
3.3 0.656905 0 0.222975
3.5 0.503014 0.0204793 0.352748
3.7 0.532009 0.0185185 0.521796
3.95 0.00245619 0.38965 1.25839
4.25 0.374333 0.166119 1.77942
4.55 0.505912 0.196981 2.5691
4.85 0.487852 0.334211 2.7507
&
P.23 HIS_NE2 18.3181 11.9223
1.55 1.96663 0 1.05901e-05
1.65 1.96663 0 3.05658e-05
1.75 1.96663 0 6.6299e-05
1.85 1.96663 0 0.000254086
1.95 1.96663 0 0.000642915
2.05 1.96663 0 0.00179479
2.15 0 0.00130719 0.00314185
2.25 1.96663 0 0.0053481
2.35 0.958055 0.000653595 0.0077252
2.45 0 0.00261438 0.0127286
2.55 1.96663 0 0.0168068
2.65 0 0.00130719 0.0236112
2.75 0.751037 0.000653595 0.0318515
2.9 1.96663 0 0.0978246
3.1 1.62147 0.000653595 0.167146
3.3 1.96663 0 0.272459
3.5 0.0489852 0.131327 0.431033
3.7 -0.769021 3.39309 0.637599
3.95 -0.535309 4.42595 1.53767
4.25 -0.579535 4.553 2.17433
4.55 -0.142697 4.46677 3.13927
4.85 0.223129 1.34077 3.36117
&
P.23 ILE_CB 3.34765 9.73481
1.55 0.653638 0 1.04819e-05
1.65 0.653638 0 2.67924e-05
1.75 0.653638 0 5.59694e-05
1.85 0.653638 0 0.000209301
1.95 0.653638 0 0.000526789
2.05 0.653638 0 0.00146732
2.15 0.653638 0 0.00256723
2.25 0.653638 0 0.00436867
2.35 0.653638 0 0.00630963
2.45 0.653638 0 0.010395
2.55 0.653638 0 0.0137249
2.65 0.653638 0 0.0192809
2.75 0.653638 0 0.0260093
2.9 0.653638 0 0.0798778
3.1 0.653638 0 0.136481
3.3 0.653638 0 0.222471
3.5 0.653638 0 0.35195
3.7 0.653638 0 0.520616
3.95 0 1.07226 1.25554
4.25 0 1.14367 1.77539
4.55 0.372916 0.337908 2.56328
4.85 0.100669 0.793821 2.74447
&
P.23 ILE_CD1 6.53975 14.7857
1.55 1.44276 0 1.07319e-05
1.65 1.44276 0 3.55052e-05
1.75 1.44276 0 7.98205e-05
1.85 1.44276 0 0.000312709
1.95 1.44276 0 0.000794924
2.05 1.44276 0 0.00222345
2.15 1.44276 0 0.00389404
2.25 1.44276 0 0.00663016
2.35 1.44276 0 0.00957819
2.45 1.44276 0 0.0157833
2.55 1.44276 0 0.0208409
2.65 1.44276 0 0.0292796
2.75 1.44276 0 0.039499
2.9 1.44276 0 0.121317
3.1 1.44276 0 0.207288
3.3 1.44276 0 0.337894
3.5 1.44276 0 0.534553
3.7 0 1.03383 0.790731
3.95 -0.0122411 1.93773 1.90698
4.25 0.512186 0.369562 2.69654
4.55 0 1.06536 3.89323
4.85 0.272958 2.13327 4.16843
&
P.23 ILE_CG1 6.60297 11.8774
1.55 0.984152 0 1.05879e-05
1.65 0.984152 0 3.04883e-05
1.75 0.984152 0 6.60869e-05
1.85 0.984152 0 0.000253166
1.95 0.984152 0 0.00064053
2.05 0.984152 0 0.00178807
2.15 0.984152 0 0.00313006
2.25 0.984152 0 0.00532799
2.35 0.984152 0 0.00769614
2.45 0.984152 0 0.0126807
2.55 0.984152 0 0.0167435
2.65 0.984152 0 0.0235223
2.75 0.984152 0 0.0317316
2.9 0.984152 0 0.0974561
3.1 0.984152 0 0.166517
3.3 0.984152 0 0.271433
3.5 0.984152 0 0.429409
3.7 0.984152 0 0.635197
3.95 0 1.39735 1.53188
4.25 0.518047 0.337248 2.16614
4.55 -0.182177 4.12537 3.12744
4.85 0.226442 0.743009 3.34851
&
P.23 ILE_CG2 3.7039 12.0848
1.55 1.017 0 1.05982e-05
1.65 1.017 0 3.08462e-05
1.75 1.017 0 6.70666e-05
1.85 1.017 0 0.000257414
1.95 1.017 0 0.000651544
2.05 1.017 0 0.00181912
2.15 1.017 0 0.00318455
2.25 1.017 0 0.00542088
2.35 1.017 0 0.00783039
2.45 1.017 0 0.012902
2.55 1.017 0 0.0170358
2.65 1.017 0 0.023933
2.75 1.017 0 0.0322857
2.9 1.017 0 0.0991582
3.1 1.017 0 0.169425
3.3 0 0.0379747 0.276173
3.5 0 0.177215 0.43691
3.7 0 0.0379747 0.646292
3.95 0.490662 0.272619 1.55864
4.25 0.395491 0.5 2.20397
4.55 0.0945702 1.7625 3.18207
4.85 0 0.915621 3.407
&
P.23 LEU_CB 1.29461 13.2035
1.55 1.19446 0 1.06535e-05
1.65 1.19446 0 3.27759e-05
1.75 1.19446 0 7.23492e-05
1.85 1.19446 0 0.000280317
1.95 1.19446 0 0.000710931
2.05 1.19446 0 0.00198659
2.15 1.19446 0 0.00347842
2.25 1.19446 0 0.00592176
2.35 1.19446 0 0.00855432
2.45 1.19446 0 0.0140954
2.55 1.19446 0 0.0186118
2.65 1.19446 0 0.0261475
2.75 1.19446 0 0.0352734
2.9 1.19446 0 0.108336
3.1 1.19446 0 0.185108
3.3 1.19446 0 0.301738
3.5 1.19446 0 0.477353
3.7 1.19446 0 0.706118
3.95 1.19446 0 1.70292
4.25 0.220618 0.256711 2.40799
4.55 0.455944 0.537244 3.47663
4.85 0.757863 0.500654 3.72238
&
P.23 LEU_CD1 3.38084 22.8906
1.55 2.56448 0 1.1133e-05
1.65 2.56448 0 4.94861e-05
1.75 2.56448 0 0.000118093
1.85 2.56448 0 0.000478642
1.95 2.56448 0 0.00122519
2.05 2.56448 0 0.00343677
2.15 2.56448 0 0.00602312
2.25 2.56448 0 0.0102591
2.35 2.56448 0 0.0148231
2.45 2.56448 0 0.0244295
2.55 2.56448 0 0.0322596
2.65 2.56448 0 0.045324
2.75 2.56448 0 0.0611453
2.9 2.56448 0 0.187813
3.1 2.56448 0 0.32091
3.3 2.56448 0 0.523108
3.5 0.966354 0.00625 0.827569
3.7 1.57406 0.00416667 1.22417
3.95 0.474347 0.177545 2.9523
4.25 0.702592 0.508795 4.17467
4.55 0.756673 0.394605 6.02734
4.85 0 2.28948 6.45339
&
P.23 LEU_CD2 5.19351 21.7547
1.55 2.42441 0 1.10768e-05
1.65 2.42441 0 4.75266e-05
1.75 2.42441 0 0.000112729
1.85 2.42441 0 0.000455386
1.95 2.42441 0 0.00116489
2.05 2.42441 0 0.00326672
2.15 2.42441 0 0.00572473
2.25 2.42441 0 0.00975048
2.35 2.42441 0 0.014088
2.45 2.42441 0 0.0232177
2.55 2.42441 0 0.0306592
2.65 2.42441 0 0.0430754
2.75 2.42441 0 0.0581116
2.9 2.42441 0 0.178493
3.1 2.42441 0 0.304986
3.3 2.42441 0 0.49715
3.5 2.42441 0 0.786502
3.7 2.42441 0 1.16343
3.95 0.757316 0.222222 2.80579
4.25 0.666841 0.277778 3.96751
4.55 0.20777 2 5.72824
4.85 0 2.69351 6.13315
&
P.23 LEU_CG 1.47437 21.02
1.55 2.3309 0 1.10404e-05
1.65 2.3309 0 4.62592e-05
1.75 2.3309 0 0.00010926
1.85 2.3309 0 0.000440344
1.95 2.3309 0 0.00112588
2.05 2.3309 0 0.00315673
2.15 2.3309 0 0.00553172
2.25 2.3309 0 0.00942151
2.35 2.3309 0 0.0136125
2.45 2.3309 0 0.0224339
2.55 2.3309 0 0.0296241
2.65 2.3309 0 0.0416209
2.75 2.3309 0 0.0561493
2.9 2.3309 0 0.172465
3.1 2.3309 0 0.294686
3.3 2.3309 0 0.48036
3.5 2.3309 0 0.75994
3.7 2.3309 0 1.12413
3.95 2.3309 0 2.71103
4.25 1.78872 0.00694071 3.83352
4.55 0.0304167 1.38766 5.53478
4.85 1.23236 0.0797619 5.92601
&
P.23 LYS_CB 1.71834 4.26039
1.55 0.0744852 0 1.02109e-05
1.65 0.0744852 0 1.73491e-05
1.75 0.0744852 0 3.01183e-05
1.85 0.0744852 0 9.72233e-05
1.95 0.0744852 0 0.00023617
2.05 0.0744852 0 0.000647789
2.15 0.0744852 0 0.00112916
2.25 0.0744852 0 0.00191755
2.35 0.0744852 0 0.002767
2.45 0.0744852 0 0.00455495
2.55 0.0744852 0 0.00601227
2.65 0.0744852 0 0.00844382
2.75 0.0744852 0 0.0113885
2.9 0.0744852 0 0.0349637
3.1 0.0744852 0 0.0597357
3.3 0.0744852 0 0.0973688
3.5 0.0744852 0 0.154035
3.7 0.0744852 0 0.22785
3.95 0.0712184 0.0232558 0.549488
4.25 0.00358759 0.126676 0.776996
4.55 -0.00928963 1.26767 1.12181
4.85 0.0310891 0.300732 1.20111
&
P.23 LYS_CD 11.3811 7.32642
1.55 0.905905 0 1.03626e-05
1.65 0.905905 0 2.2638e-05
1.75 0.905905 0 4.45965e-05
1.85 0.905905 0 0.000159994
1.95 0.905905 0 0.000398935
2.05 0.905905 0 0.00110678
2.15 0.905905 0 0.00193457
2.25 0.905905 0 0.00329034
2.35 0.905905 0 0.0047511
2.45 0.905905 0 0.00782576
2.55 0.905905 0 0.0103319
2.65 0.905905 0 0.0145133
2.75 0.905905 0 0.0195771
2.9 0.905905 0 0.0601185
3.1 0.905905 0 0.102718
3.3 0.891923 0.000653595 0.167434
3.5 0.905905 0 0.26488
3.7 0.705981 0.0588235 0.391818
3.95 0.239736 0.606867 0.944925
4.25 -0.0562782 5.55331 1.33616
4.55 0.0236859 1.85334 1.92913
4.85 -0.256749 3.30811 2.06549
&
P.23 LYS_CE 17.0572 8.00365
1.55 1.78551 0 1.03962e-05
1.65 1.78551 0 2.38062e-05
1.75 1.78551 0 4.77945e-05
1.85 1.78551 0 0.000173859
1.95 1.78551 0 0.000434887
2.05 1.78551 0 0.00120816
2.15 1.78551 0 0.00211247
2.25 1.78551 0 0.00359356
2.35 1.78551 0 0.00518936
2.45 1.78551 0 0.00854823
2.55 1.78551 0 0.011286
2.65 1.78551 0 0.0158539
2.75 1.64432 0.000653595 0.0213858
2.9 1.78551 0 0.0656748
3.1 1.60222 0.00130719 0.112212
3.3 1.78551 0 0.18291
3.5 1.75845 0.000653595 0.289364
3.7 -0.190531 1.00737 0.428035
3.95 0 1.82083 1.03227
4.25 -0.189602 3.9637 1.45967
4.55 0 4.09807 2.10745
4.85 -0.437751 6.16459 2.25642
&
P.23 LYS_CG 3.69704 5.64821
1.55 0.165674 0 1.02796e-05
1.65 0.165674 0 1.97431e-05
1.75 0.165674 0 3.66718e-05
1.85 0.165674 0 0.000125636
1.95 0.165674 0 0.000309845
2.05 0.165674 0 0.000855547
2.15 0.165674 0 0.00149372
2.25 0.165674 0 0.00253893
2.35 0.165674 0 0.00366509
2.45 0.165674 0 0.00603546
2.55 0.165674 0 0.0079675
2.65 0.165674 0 0.0111911
2.75 0.165674 0 0.015095
2.9 0.165674 0 0.0463499
3.1 0.165674 0 0.0791913
3.3 0.165674 0 0.129083
3.5 0.165674 0 0.204208
3.7 0.165674 0 0.302069
3.95 0.165674 0 0.72848
4.25 0.12189 0.255871 1.0301
4.55 0.0544165 0.728931 1.48724
4.85 -0.101993 2.71224 1.59237
&
P.23 LYS_NZ 20.6488 8.44416
1.55 2.28278 0 1.0418e-05
1.65 2.28278 0 2.45661e-05
1.75 2.28278 0 4.98747e-05
1.85 2.28278 0 0.000182878
1.95 0 0.000653595 0.000458273
2.05 2.28278 0 0.00127411
2.15 2.28278 0 0.00222819
2.25 1.14566 0.000653595 0.0037908
2.35 2.28278 0 0.00547442
2.45 2.28278 0 0.00901816
2.55 2.28278 0 0.0119066
2.65 1.24319 0.000653595 0.016726
2.75 2.28278 0 0.0225623
2.9 2.28278 0 0.0692889
3.1 0.593155 0.0332108 0.118387
3.3 -0.8013 2.1072 0.192977
3.5 -0.513728 2.12729 0.305289
3.7 -0.558084 3.84305 0.451593
3.95 -0.230651 3.3724 1.08908
4.25 -0.253624 2.64414 1.54001
4.55 -0.10157 2.48814 2.22344
4.85 -0.484091 4.03139 2.38061
&
P.23 MC_C 41.5313 119.951
1.55 7.454 0 1.59373e-05
1.65 7.454 0 0.000216914
1.75 7.454 0 0.000576428
1.85 7.454 0 0.00246577
1.95 7.454 0 0.0063778
2.05 7.454 0 0.0179669
2.15 7.454 0 0.0315198
2.25 7.454 0 0.053717
2.35 7.454 0 0.0776332
2.45 7.454 0 0.127973
2.55 7.454 0 0.169003
2.65 7.454 0 0.237463
2.75 7.454 0 0.32037
2.9 7.454 0 0.98413
3.1 7.454 0 1.68158
3.3 7.454 0 2.74114
3.5 7.454 0 4.33656
3.7 0.705233 0.450258 6.41484
3.95 0.913332 1.17016 15.4705
4.25 0.516958 2.54733 21.876
4.55 0.0884201 17.1385 31.5843
4.85 0.081527 20.2251 33.8169
&
P.23 MC_CA 49.4206 110.626
1.55 7.21137 0 1.54757e-05
1.65 7.21137 0 0.000200828
1.75 7.21137 0 0.000532392
1.85 7.21137 0 0.00227484
1.95 7.21137 0 0.00588274
2.05 7.21137 0 0.0165708
2.15 7.21137 0 0.0290701
2.25 7.21137 0 0.0495416
2.35 7.21137 0 0.0715984
2.45 7.21137 0 0.118024
2.55 7.21137 0 0.155865
2.65 7.21137 0 0.219003
2.75 7.21137 0 0.295464
2.9 7.21137 0 0.90762
3.1 7.21137 0 1.55085
3.3 7.21137 0 2.52803
3.5 0.259418 0.00671141 3.99942
3.7 0.274815 1.12761 5.91612
3.95 0.111648 7.06842 14.2678
4.25 0.346991 9.24272 20.1753
4.55 0.210277 12.4102 29.1288
4.85 0.263043 19.5649 31.1878
&
P.23 MC_N 49.6053 111.281
1.55 7.22907 0 1.55082e-05
1.65 7.22907 0 0.000201958
1.75 7.22907 0 0.000535486
1.85 7.22907 0 0.00228826
1.95 7.22907 0 0.00591753
2.05 7.22907 0 0.0166689
2.15 7.22907 0 0.0292422
2.25 7.22907 0 0.049835
2.35 7.22907 0 0.0720225
2.45 7.22907 0 0.118723
2.55 7.22907 0 0.156788
2.65 7.22907 0 0.2203
2.75 7.22907 0 0.297214
2.9 0.202353 0.333333 0.912996
3.1 3.07227 0.000653595 1.56004
3.3 3.08302 0.00130719 2.54301
3.5 0.192004 1.3562 4.02311
3.7 0.342127 3.62396 5.95117
3.95 0.16584 10.2019 14.3523
4.25 0.0930418 13.4106 20.2948
4.55 0.5717 6.24631 29.3014
4.85 0.0805132 14.431 31.3726
&
P.23 MC_O 37.8263 111.056
1.55 7.22301 0 1.5497e-05
1.65 7.22301 0 0.00020157
1.75 7.22301 0 0.000534424
1.85 7.22301 0 0.00228365
1.95 7.22301 0 0.00590559
2.05 7.22301 0 0.0166353
2.15 7.22301 0 0.0291832
2.25 7.22301 0 0.0497343
2.35 7.22301 0 0.0718769
2.45 7.22301 0 0.118483
2.55 7.22301 0 0.156471
2.65 7.22301 0 0.219855
2.75 7.22301 0 0.296613
2.9 7.22301 0 0.911151
3.1 0 0.5 1.55688
3.3 0.134096 0.5 2.53787
3.5 1.16565 0.301504 4.01498
3.7 0.852226 0.536951 5.93914
3.95 0.382375 4.22877 14.3233
4.25 0.428274 7.8134 20.2537
4.55 0.386456 12.306 29.2421
4.85 0.284797 11.6397 31.3091
&
P.23 MET_CB 1.47828 5.66544
1.55 0.167075 0 1.02804e-05
1.65 0.167075 0 1.97728e-05
1.75 0.167075 0 3.67531e-05
1.85 0.167075 0 0.000125989
1.95 0.167075 0 0.000310759
2.05 0.167075 0 0.000858127
2.15 0.167075 0 0.00149825
2.25 0.167075 0 0.00254665
2.35 0.167075 0 0.00367624
2.45 0.167075 0 0.00605384
2.55 0.167075 0 0.00799178
2.65 0.167075 0 0.0112252
2.75 0.167075 0 0.015141
2.9 0.167075 0 0.0464912
3.1 0.167075 0 0.0794328
3.3 0.167075 0 0.129477
3.5 0.0788992 0.000653595 0.204831
3.7 0.167075 0 0.302991
3.95 0.167075 0 0.730702
4.25 0.128065 0.0264239 1.03324
4.55 0.105832 0.184076 1.49178
4.85 0.0323155 1.26713 1.59722
&
P.23 MET_CE 4.96481 8.78181
1.55 0.517154 0 1.04347e-05
1.65 0.517154 0 2.51485e-05
1.75 0.517154 0 5.14691e-05
1.85 0.517154 0 0.000189791
1.95 0.517154 0 0.000476197
2.05 0.517154 0 0.00132465
2.15 0.517154 0 0.00231689
2.25 0.517154 0 0.00394198
2.35 0.517154 0 0.00569292
2.45 0.517154 0 0.00937836
2.55 0.517154 0 0.0123823
2.65 0.517154 0 0.0173944
2.75 0.517154 0 0.0234641
2.9 0.517154 0 0.072059
3.1 0.517154 0 0.123121
3.3 0.517154 0 0.200693
3.5 0.517154 0 0.317496
3.7 0.517154 0 0.46965
3.95 0.347775 0.280521 1.13263
4.25 -0.0341881 2.97696 1.60159
4.55 0.204207 0.551071 2.31235
4.85 0.192079 1.15625 2.4758
&
P.23 MET_CG 1.28922 7.11637
1.55 0.30777 0 1.03522e-05
1.65 0.30777 0 2.22757e-05
1.75 0.30777 0 4.36046e-05
1.85 0.30777 0 0.000155694
1.95 0.30777 0 0.000387784
